Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 105 - Das Finale 6.mp3;CD 08 - 105 - Das Finale 6 (12922-13468).mp3;12922;13468;539;226117;rmontague ein jäger der slytherins war katie in die quere geflogen und statt den quaffel zu schnappen hatte er sie am kopf gepackt katie drehte ein paar saltos und schaffte es auf dem besen zu bleiben ließ jedoch den quaffel fallen wieder ertönte madam hoochs pfiff;montague ein jäger der slytherins war katie in die quere geflogen und statt den quaffel zu schnappen hatte er sie am kopf gepackt katie drehte ein paar saltos und schaffte es auf dem besen zu bleiben ließ jedoch den quaffel fallen wieder ertönte madam hoochs pfiff;translate;montague ein jäger der slytherins war katie in die quere geflogen und statt den quaffel zu schnappen hatte er sie am kopf gepackt katie drehte ein paar saltos und schaffte es auf dem besen zu bleiben ließ jedoch den quaffel fallen wieder ertönte madam hoochs pfiff
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 105 - Das Finale 6.mp3;CD 08 - 105 - Das Finale 6 (13477-13605).mp3;13477;13605;128;53917;sie flog hinüber zu mantacu und begannen laut mit ihm zu schümpfen;sie flog hinüber zu montague und begann laut mit ihm zu schimpfen;train;sie flog hinüber zu mantague und begann laut mit ihm zu schimpfen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 105 - Das Finale 6.mp3;CD 08 - 105 - Das Finale 6 (13618-14220).mp3;13618;14220;602;252030;kurze zeit später hatte katie einen weiteren straftuss gegen den hüter der slytherins verwandelt dreißig zu null was sagt ihr jetzt ihr dreckigen falsch spielenden todan wenn sie das spiel nicht unparteiisch kommentieren können dann ich sag nur die wahrheit professor;kurze zeit später hatte katie einen weiteren strafstoß gegen den hüter der slytherins verwandelt dreißig zu null was sagt ihr jetzt ihr dreckigen falsch spielenden jordan wenn sie das spiel nicht unparteiisch kommentieren können dann ich sag nur die wahrheit professor;train;kurze zeit später hatte katie einen weiteren strafstuß gegen den hüter der slytherins verwandelt dreißig zu null was sagt ehr jetzt ier dreckigen falsch spielenden jordan wenn sie das spiel nicht unparteiisch kommentieren können dann ich sag nur die wahrheit professor
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (00003-00399).mp3;3;399;396;165930;harry überkam jetzt eine fiebrige erregung er hatte den schnatz gesehen unten am fuß eines turpfostens der gryffindors schimmerte er doch er durfte ihn noch nicht fangen;harry überkam jetzt eine fiebrige erregung er hatte den schnatz gesehen unten am fuß eines torpfostens der gryffindors schimmerte er doch er durfte ihn noch nicht fangen;train;harry überkam jetzt eine fiebrige erregung er hatte den schnatz gesehen unten am fuß eines torpfostens der gryffindors schimmerte er doch er durfte ihn noch nicht fangen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (00402-00458).mp3;402;458;56;23824;und wenn malfoy ihn sah;und wenn malfoy ihn sah;train;und wenn malfoy ihn sah
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (01552-03178).mp3;1552;3178;1620;679185;harry sah sie kurz aus den augenwinkel bole und derik kamen zangengleich mit erhobenen schlägern auf ihn zugerast in letzter sekunde riss er den feuerblitz in die höhe und bole und derik krachten zusammen mit einem geräusch das harry sich am liebsten übergeben hätte hh tubte lee jordan während sich die beiden treibe der slytherins die hände an den köpfen aus ihrer verkneuelung lösten so ein päch jungs da müsst ir früher aufstehen wenn ihr einen feuer blitz schlagen wollte und wieder gryffindor mit johnson im quaffelbesitz flint neben ihr stich ihm ins auge angelina war nur ein scherz professor weil nur 'n scherz o nein flint ist jetzt dran flint ratst auf die torstangen der gryffindors du komm schon gut halt doch flint hatte getroffen;harry sah sie kurz aus den augenwinkeln bole und derrick kamen zangengleich mit erhobenen schlägern auf ihn zugerast in letzter sekunde riss er den feuerblitz in die höhe und bole und derrick krachten mit einem hässlichen geräusch zusammen hahaaaa tobte lee jordan während die beiden treiber der slytherins die hände an den köpfen voneinander wegschlingerten so ein pech jungs da müsst ihr früher aufstehen wenn ihr einen feuerblitz schlagen wollt und wieder gryffindor mit johnson in quaffelbesitz flint neben ihr stich ihm ins auge angelina war nur n scherz professor war nur n scherz o nein flint ist jetzt dran flint rast auf die torstangen der gryffindors zu komm schon wood halt doch flint hatte getroffen;translate;harry sah sie kurz aus den augenwinkel bowle und derrick kamen zangend gleich mit erhobenen schlägern auf ihn zugerast in letzter sekunde riss er den feuerblitz in die höhe und bowle und derrick krachten zusammen mit einem geräusch dass harry sich am liebsten übergeben hätte hah tobte lee jordan während sich die beiden treiber der slytherins die hände an den köpfen aus ihrer verknäuelung lösten so ein pech ung da müsste der früher aufstehen wenn ihr einen feuerblitz schlagen wollte und wieder gryffindor mit johnson im quaffel besetzt flint neben ihr stich ihm ins auge angelina war nur ein scherzprofessor wan nur und scherz o neiin flint ist jetzt ran flint rast auf die torstange der gryffindors du komm schon urt halt doch flint hatte getroffen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (03196-03542).mp3;3196;3542;346;145032;in der slytherin kurfe brach jubel aus und lie begann so übel zu fluchen dass professor mcgonagall anstalten machte ihm das magische megafon zu entreißen;in der slytherin kurve brach jubel aus und lee begann so übel zu fluchen dass professor mcgonagall anstalten machte ihm das magische megafon zu entreißen;train;in der slytherin kurve brach jubel aus und lee begann so übel zu fluchen dass professor mcgonagall anstalten machte ihm das magische megafon zu entreißen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (03547-03866).mp3;3547;3866;319;133747;tut mir leid professor entschuldigung wird nicht wieder vorkommen also gryffindor in führung dreißig zu zehn und gryffindor in ballbesitz;tut mir leid professor entschuldigung wird nicht wieder vorkommen also gryffindor in führung dreißig zu zehn und gryffindor in ballbesitz;train;tut mir leid professor entschuldigung wird nicht wieder vorkommen also gryffindor in führung dreißig zu zehn und gryffindor in ballbesitz
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (03892-04048).mp3;3892;4048;156;65620;das wurde allmählich die schmutzigste partie die harry je erlebt hatte;das wurde allmählich die schmutzigste partie die harry je erlebt hatte;train;das wurde allmählich die schmutzigste partie die harry je erlebt hatte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (04061-04733).mp3;4061;4733;672;281287;wütend weil gryffindor so früh in führung gegangen war war den slytherins rasch jedes mittelrecht um sich den quaffel zu sichern bole versetzte alicia einen hieb mit dem schläge und versuchte sich damit rauszuregen er habe geglaubt sie wäre ein klatscher george weasley stieß bole zur vergeltung mit dem ellbogen ins gesicht;wütend weil gryffindor so früh in führung gegangen war war den slytherins rasch jedes mittel recht um sich den quaffel zu sichern bole versetzte alicia einen hieb mit dem schläger und versuchte sich damit rauszureden er habe geglaubt sie wäre ein klatscher george weasley stieß bole zur vergeltung mit dem ellbogen ins gesicht;train;wütend weil gryffindor so früh in führung gegangen war war den slytherins rasch jedes mittelrecht um sich den quaffel zu sichern bole versetzte alicia einen hieb mit dem schläger und versuchte sich damit rauszureden er habe geglaubt sie wäre ein klatscher george weasley stieß bole zur vergeltung mit dem ellbogen ins gesicht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (04734-04949).mp3;4734;4949;215;90280;madam hooch sprach beiden teams strafstöße zu und wood schaffte noch einmal einen glanzparade;madam hooch sprach beiden teams strafstöße zu und wood schaffte noch einmal eine glanzparade;train;madam hooch sprach beiden teams strafstöße zu und wood schaffte noch einmal einen glanzparate
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (04966-05090).mp3;4966;5090;124;52245;schließlich stand es vierzig zu zehn für gryffindor;schließlich stand es vierzig zu zehn für gryffindor;train;schließlich stand es vierzig zu zehn für gryffindor
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (05122-05225).mp3;5122;5225;103;43468;der schnatz war längst wieder verschwunden;der schnatz war längst wieder verschwunden;train;der schnatz war längst wieder verschwunden
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (05243-05604).mp3;5243;5604;361;151302;malfoy hielt sich weiterhin an harry der flog über den andern dahin und hielt ausschau nach dem kleinen ball denn sobald gryffindor fünfzig punkte vorne lag;malfoy hielt sich weiterhin an harry der flog über den andern dahin und hielt ausschau nach dem kleinen ball denn sobald gryffindor fünfzig punkte vorne lag;train;malfoy hielt sich weiterhin an harry der flog über den anderen dahin und hielt ausschau nach dem kleinen ball denn sobald gryffindor fünfzig punkte vorne lag
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (05613-05677).mp3;5613;5677;64;27168;jetzt hatte kate getroffen;jetzt hatte katie getroffen;train;jetzt hatte katie getroffen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (05691-05739).mp3;5691;5739;48;20480;fünfzig zu zehn;fünfzig zu zehn;train;fünfzig zu zehn
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (05753-06470).mp3;5753;6470;717;300095;fred und george weasley surrten mit erhobenen schlägern um sie herum damit kein slytherin auf den gedanken kamn sich zu rechen bole und derrik nutzten das aus um beide klatschern gegen wood zu schmettern sie trafen ihn kurz nacheinander in die magengegend und wood vollkommen grocki kippte zur seite weg und konnte sich gerade noch an seinem besenklammern;fred und george weasley surrten mit erhobenen schlägern um sie herum damit kein slytherin auf den gedanken kam sich zu rächen bole und derrick nutzten das aus um beide klatscher gegen wood zu schmettern sie trafen ihn kurz nacheinander in die magengegend und wood vollkommen groggy kippte zur seite weg und konnte sich gerade noch an seinen besen klammern;train;fred und george weasley surrten mit erhobenen schlägern um sie herum damit kein slytherin auf den gedanken kam sich zu rächen bowle und derrick nutzten das aus um beide klatscher gegen wood zu schmettern sie trafen ihn kurz nacheinander in die magengegend und wood vollkommen grocky kippte zur seite weg und konnte sich gerade noch an seinem besen klammern
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (06479-06855).mp3;6479;6855;376;157571;madam hooch war außer sich ihr sollt den torhütter nicht angreifen außer wenn der quaffel im torraum ist schrie sie bole und derregann strafstos für gryffindor;madam hooch war außer sich ihr sollt den torhüter nicht angreifen außer wenn der quaffel im torraum ist schrie sie bole und derrick an strafstoß für gryffindor;train;madam hooch war außer sich ihr sollt den torhütterlich angreifen außer wenn der quaffel im torraum ist schrie sie bole und derrik an strafstoß für gryffindor
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (06870-06963).mp3;6870;6963;93;39289;und angelina verwandelte;und angelina verwandelte;train;und angelina vermandelte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (06972-07037).mp3;6972;7037;65;27586;sechzig zu zehn;sechzig zu zehn;train;sechzig zu zehn
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (07060-07815).mp3;7060;7815;733;307619;sekunden später schmetterte fred weasley einen klatscher gegen warrington und schlug ihm den quaffel aus den händen alicia packte ihn und trieb ihn ins tor der therin sich zu zehn die gryffindor fans unten auf den rängen schrien sich heiser gryffindor lag mit sechzig punkten vorne und wenn harry den schnatz jetzt fing;sekunden später schmetterte fred weasley einen klatscher gegen warrington und schlug ihm den quaffel aus den händen alicia packte ihn und trieb ihn ins tor der slytherins siebzig zu zehn die gryffindor fans unten auf den rängen schrien sich heiser gryffindor lag mit sechzig punkten vorne und wenn harry den schnatz jetzt fing;translate;sekunden später schmetterte fred weasley einen klatscher gegen warrington und schlug ihm den quaffel aus den händen alicia packte ihn und trieb ihn ins tor der slytherins siebzig zu zehn die gryffindor fans unten auf den rängen schrien sich heiser gryffindor lag mit sechzig punkten vorne und wenn harry den schnatz jetzt fing
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (07817-08268).mp3;7817;8268;430;180559;hatten sie den pokal gewonnt harry spürte fast körperlich wie hunderte von augen ihm folgten während er um das feld herumsauste hoch über den anderen spielen nur mit malfoy auf den fersen;hatten sie den pokal gewonnen harry spürte fast körperlich wie hunderte von augen ihm folgten während er um das feld herumsauste hoch über den andern spielern nur mit malfoy auf den fersen;translate;hatten sie den pokal gewonnen harry spürte fast körperlich wie hunderte von augen ihm folgten während er um das feld herum sauste hoch über den anderen spielern nur mit malfoy auf den fersen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (08314-08356).mp3;8314;8356;42;17973;und dann;und dann;train;und dann
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (08373-08412).mp3;8373;8412;39;16719;sah er ihn;sah er ihn;train;sah er ihn
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (08448-08614).mp3;8448;8614;144;61023;sieben meter über ihm glitzerte der schnatz;sechs meter über ihm glitzerte der schnatz;translate;sieben meter über ihm glätzerte der schnatz
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (08634-09041).mp3;8634;9041;408;171364;harry verlangte jetzt alles von seinem feuerblitz der wind rauschte ihm in den ohren er streckte die hand aus doch plötzlich erlahmte der besen entsetzt drehte er sich um;harry verlangte jetzt alles von seinem feuerblitz der wind rauschte ihm in den ohren er streckte die hand aus doch plötzlich wurde der besen langsamer entsetzt drehte er sich um;translate;harry verlangte jetzt alles von seinem feuerblätz der wind rauschte ihm in den ohren er streckte die hand aus doch plötzlich erlarmte der besen entsetzt drehte er sich um
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (09046-09311).mp3;9046;9311;265;111178;malfoy hatte sich nach vorne geworfen den schweif des feuerblitzes gepackt und zerrte ihn zurück du;malfoy hatte sich nach vorne geworfen den schweif des feuerblitzes gepackt und zerrte ihn zurück du;train;malfoy hatte sich nach vorne geworfen den schweif des feuerblitzes gepackt und zerrte ihn zurück du
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (09322-09761).mp3;9322;9761;439;183903;harry war so zornig dass er malfoy geschlagen hätte wenn er nur an ihnen herangekommen wäre malfoy keuchte vor anstrengung und hielt sich verbissen fest doch seine augen funkelten bösartig er hatte geschafft was er wollte;harry war so zornig dass er malfoy geschlagen hätte wenn er nur an ihn herangekommen wäre malfoy keuchte vor anstrengung und hielt sich verbissen fest doch seine augen funkelten bösartig er hatte geschafft was er wollte;train;harry war so zornig dass er malfoy geschlagen hätte wenn er nur an ihnen herangekommen wäre malfoy keuchte vor anstrengung und hielt sich verbissen fest doch seine augen funkelten bösartig er hatte geschafft was er wollte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (09771-09847).mp3;9771;9847;76;32183;der schnarz war erneut verschwunden;der schnatz war erneut verschwunden;train;der schnarz war erneut verschwunden
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (09862-10296).mp3;9862;10296;434;181813;straftus strafstos für gryffindor ein so übles faugspiel habe ich noch nie erlebt kreischte madam hooch und schoss in die höhe während sich malfoy auf seinen nimbus zweitausendeins zurückgleiten ließ;strafstoß strafstoß für gryffindor ein so übles foulspiel hab ich noch nie erlebt kreischte madam hooch und schoss in die höhe während sich malfoy auf seinen nimbus zweitausendeins zurückgleiten ließ;train;strafstos strafstoß für gryffindor ein so übles faulspiel habe ich noch nie erlebt kreischte madam hooch und schoss in die höhe während sich malfoy auf seinen nimbus zweitausendeins zurückgleiten ließ
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 106 - Das Finale 7.mp3;CD 08 - 106 - Das Finale 7 (10322-11051).mp3;10322;11051;728;305111;du betrügerisches schwein heulte lee jordan ins megafon und huschte vorsorglich außer reichweise von professor mcgonagall du treckit das fieses doch professor mcgonagall scherte sich nicht darum lee einen rüffel zu erteilen wütend schüttelte sie die fäuste in richtung malfoy der hut fiel ir vom kopf und jetzt schrie sie vor zorn;du betrügerisches schwein heulte lee jordan ins megafon und huschte vorsorglich außer reichweite von professor mcgonagall du dreckiges fieses a doch professor mcgonagall scherte sich nicht darum lee einen rüffel zu erteilen wütend schüttelte sie die fäuste in richtung malfoy der hut fiel ihr vom kopf und sie schrie vor zorn;translate;du betrögerisches schwein heulte lee jordan ins megafon und huschte vorsorglich außer reichweite von professor mcgonagall du träckiges fieses  doch professor mcgonagall scherte sich nicht darum lee einen ruffel zu erteilen wütend schüttelte sie die fäuste in richtung malfoy der hut fiel ihr vom kopf und jetzt schrie sie vor zorn
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00000-00178).mp3;0;178;178;74815;alicia übernahm den strafstoß doch sie war so zornig;alicia übernahm den strafstoß doch sie war so zornig;train;alitia übernahm den strafstoß doch sie war so zornig
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00183-00255).mp3;183;255;72;30512;dass sie ein paar meter daneben schoss;dass sie ein paar meter danebenschoss;train;dass sie ein paar meter daneben schoss
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00270-00374).mp3;270;374;104;43886;die gryffindors wurden zunehmend nervös;die gryffindors wurden zunehmend nervös;train;die gryffindors wurden zunehmend nervös
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00374-00521).mp3;374;521;147;61858;und die slytherins entzückt über malfoys faul an harry;und die slytherins entzückt über malfoys foul an harry;train;und die slytherins entzückt über malfoys foul an harry
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00526-00613).mp3;526;613;87;36781;schwangen sich zu glanzleistungen auf;schwangen sich zu glanzleistungen auf;train;schwangen sich zu glanzleistungen auf
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00624-00802).mp3;624;802;178;75234;slytherin im spiel slytherin auf dem weg zum tor monta trifft;slytherin im spiel slytherin auf dem weg zum tor montague trifft;translate;slytherin im spiel slytherin auf dem weg zum tor montague trifft
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00806-00858).mp3;806;858;52;22152;lee stöhnte auf;lee stöhnte auf;train;lee stöhnte auf
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00861-00951).mp3;861;951;90;38035;siebzig zu zwanzig für gryffindor;siebzig zu zwanzig für gryffindor;train;siebzig zu zwanzig für gryffindor
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (00957-01108).mp3;957;1108;151;63530;harry flog jetzt so dicht neben malfoy dass sich ihre knie berührten;harry flog jetzt so dicht neben malfoy dass sich ihre knie berührten;train;harry flog jetzt so dicht neben malfoy dass sich ihre knie berührten
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (01116-01247).mp3;1116;1247;131;55171;er würde ihn nicht noch einmal in die nähe des schnatzes lassen;er würde ihn nicht noch einmal in die nähe des schnatzes lassen;train;er würde ihn nicht noch einmal in die nähe des schnatzes lassen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (01246-01467).mp3;1246;1467;221;92787;lass das potter rief malfoy gereizt als er einen wändeversuch unternahm und harry ihn ablockte;lass das potter rief malfoy gereizt als er einen wendeversuch unternahm und harry ihn abblockte;train;lass das potter rief malfoy gereizt als er einen wendeversuch unternahm und harry ihn abblockte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (01474-01681).mp3;1474;1681;207;86936;angelina johnson holt den quaffel für gryffindor mach schon angelina mach schon mag schon;angelina johnson holt den quaffel für gryffindor mach schon angelina mach schon;train;angelina johnson holt den quaffel für gryffindor mach schon angelina mach schon mach schon
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (01685-01969).mp3;1685;1969;284;119119;harry drehte sich um alle slytherin spieler außer malfoy flogen auf angelina zu selbst der torhüter sie wollten sie abblocken;harry drehte sich um alle slytherin spieler außer malfoy flogen auf angelina zu selbst der torhüter sie wollten sie abblocken;train;harry drehte sich um alle slytherin spieler außer malfoy flogen auf angelina zu selbst der torhüter sie wollten sie abblocken
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (03087-03168).mp3;3087;3168;81;34273;und schoss zurück in die mitte des feldes;und schoss zurück in die mitte des feldes;train;und schoss zurück in die mitte des feldes
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (03202-03269).mp3;3202;3269;67;28422;und dann sah er etwas;und dann sah er etwas;train;und dann sah er etwas
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (03273-03345).mp3;3273;3345;72;30512;das ihm das herz stillstehen ließ;das ihm das herz stillstehen ließ;train;das ihm das herz stillstehen ließ
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (03366-03549).mp3;3366;3549;183;76905;malfoy im sturz flug und siegesgewissheit auf dem gesicht;malfoy im sturzflug und siegesgewissheit auf dem gesicht;train;malfoy im sturzflug und siegesgewissheit auf dem gesicht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (03562-03692).mp3;3562;3692;130;54753;dort unten wenige meter über dem gras;dort unten wenige meter über dem gras;train;dort unten wenige meter über dem gras
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (03701-03821).mp3;3701;3821;120;50574;ein kleiner golden schimmernder fleck;ein kleiner golden schimmernder fleck;train;ein kleiner golden schimmernder fleck
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (03860-04259).mp3;3860;4259;399;167184;harry peitschte den feuerblitz in die tiefe doch malfoy hatte einen gewaltigen vorsprung los los los drängte harry seinen besen sie kamen malfoy jetzt näher;harry peitschte den feuerblitz in die tiefe doch malfoy hatte einen gewaltigen vorsprung los los los drängte harry seinen besen sie kamen malfoy jetzt näher;train;harry peitschte den feuerblitz in die tiefe doch malfoy hatte einen gewaltigen vorsprung los los los drängte harry seinen besen sie kamen malfoy jetzt näher
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 107 - Das Finale 8.mp3;CD 08 - 107 - Das Finale 8 (04266-05488).mp3;4266;5488;1224;512838;parry lehnte sich flach auf den besenstiel und entkam damit einem klatscher von bole jetzt war er an malfoys fersen er war gleich auf harry warf sich nach vorne nahm beide hände vom besen stieß malfoys arm beiseite und ja harry riss den besen aus dem sturz lug die hand mit dem schnatz in der luft und das stadion explodierte er zischte über die menge hinweg ein merkwürdiges klingen in den ohren und hielt den goldenen ball fest umklammert der mit seinen flügelchen hoffnungslos gegen seine finger schlug;harry legte sich flach auf den besenstiel und entkam damit einem klatscher von bole jetzt war er an malfoys fersen er war gleichauf harry warf sich nach vorn nahm beide hände vom besen stieß malfoys arm beiseite und ja harry riss den besen aus dem sturzflug die hand mit dem schnatz in der luft und das stadion explodierte er zischte über die menge hinweg ein merkwürdiges klingen in den ohren und hielt den goldenen ball fest umklammert der mit seinen flügelchen hoffnungslos gegen seine finger schlug;translate;harry legte sich flach auf den besenstil und entkam damit einem klatscher von bole jetzt war er in malfoys fersen er war gleich auf harry warf sich nach vorne nahm beide hände vom besen stieß malfoys ahn beiseite und ja herry riss den besen aus dem sturz flog die hand mit dem schnatz in der luft und das stadion explodierte er zischte über die menge hinweg ein merkwürdiges klingen in den ohren und hielt den goldenen ball fest umklammert der mit seinen flügelchen hoffnungslos gegen seine finger schlug
