Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;098_Rowling_HP_Kammer.mp3;098_Rowling_HP_Kammer (14985-15127).mp3;14985;15127;142;59769;fang begann heulend an der geschlossenen tür zu kratzen;fang begann heulend an der geschlossenen tür zu kratzen;train;fang begann heulend an der geschlossenen tür zu kratzen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (00017-00054).mp3;17;54;37;15883;aragog;aragog;train;aragog
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (00103-00499).mp3;103;499;396;165930;langsam zog der sommer über die ländereien des schlosses himmel und see färbten sich grünblau und in den gewächshäusern trieben blumen kohlkopfgroße blüten aus;langsam zog der sommer über die ländereien des schlosses himmel und see färbten sich hellblau und in den gewächshäusern trieben blumen kohlkopfgroße blüten aus;train;langsam zog der sommer über die ländereien des schlosses himmel und see färbten sich grünblau und in den gewächshäusern trieben blumen kohlkopfgroße blüten aus
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (00508-00773).mp3;508;773;265;111178;doch ohne hagrid den harry oft vom fenster aus beobachtet hatte wier mit fang auf den fesen umherschlenderte;doch ohne hagrid den harry oft vom fenster aus beobachtet hatte wie er mit fang auf den fersen umherschlenderte;train;doch ohne hagrid den harry oft vom fenster aus beobachtet hatte wie er mit fang auf den fersen umherschlenderte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (00801-00929).mp3;801;929;128;53917;kam es ihm vor als stimmt er an diesem bild etwas nicht;kam es ihm vor als stimmte an diesem bild etwas nicht;train;kam es ihm vor als stimmter an diesem bild etwas nicht
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (00933-01445).mp3;933;1445;513;215250;jan und nicht besser war es drinnen im schloss wo die dinge so fürchterlich falschcliefen harry und ron hatten versucht hermine zu besuchen doch besuche im krankenflügel waren jetzt verboten;und nicht besser war es drinnen im schloss wo die dinge so fürchterlich falsch liefen harry und ron hatten versucht hermine zu besuchen doch besuche im krankenflügel waren jetzt verboten;translate;und nicht besser war es drinnen im schloss w die dinge so fürchterlich falsch liefen harry und ron hatten versucht hermine zu besuchen doch besuche im krankenflügel waren jetzt verboten
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (01467-01749).mp3;1467;1749;282;118283;wir gehen kein risiko mehr ein erklärte ihnen madam pomfrey mit strenger miene durch einen spalt in der hospitaltür;wir gehen kein risiko mehr ein erklärte ihnen madam pomfrey mit strenger miene durch einen spalt in der hospitaltür;train;wir gehen kein risiko mehr ein erklärte ihnen madam pomfrey mit strenger miene durch einen spalt in der hospitaltür
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (01748-02037).mp3;1748;2037;289;121209;nein tüt mir leid es könnte durchaus sein dass der angreife zurückkommt um seine opfer endgültig zu erledigen;nein tut mir leid es könnte durchaus sein dass der angreifer zurückkommt um seine opfer endgültig zu erledigen;train;nein tut mir leid es könnte durchaus sein dass der angreifer zurückkommt um seine opfer endgültig zu erledigen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (02036-02314).mp3;2036;2314;278;116611;seit dumbledore fort war hatte sich eine nie gekannte furcht im schloss breitgemacht;seit dumbledore fort war hatte sich eine nie gekannte furcht im schloss breitgemacht;train;seit dumbledore fort war hatte sich eine nie gekannte furcht im schloss breit gemacht
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (02313-02555).mp3;2313;2555;242;101565;und die sonne die die schlossmauern draußen erwärmte schien an den doppelfenstern hallzumachen;und die sonne die die schlossmauern draußen erwärmte schien an den doppelfenstern halt zu machen;train;und die sonne die die schlossmauern draußen erwärmte schien an den doppelfenstern halt zu machen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (02585-02971).mp3;2585;2971;386;161751;in der schule sah man kaum ein gesicht das nicht besorgt und angespannt wirkte und alles lachen das durch die gänge hallte klang schrill und unnatürlich und erstarb rasch;in der schule sah man kaum ein gesicht das nicht besorgt und angespannt wirkte und alles lachen das durch die gänge hallte klang schrill und unnatürlich und erstarb rasch;train;in der schule sah man kaum ein gesicht das nicht besorgt und angespannt wirkte und alles lachen das durch die gänge hallte klang schrill und unnatürlich und erstarb rasch
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (02970-03185).mp3;2970;3185;215;90280;harry rief sich immer wieder die letzten worte dumbledores in erinnerung;harry rief sich immer wieder die letzten worte dumbledores in erinnerung;train;harry rief sich immer wieder die letzten worte dumbledores in erinnerung
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (03184-03482).mp3;3184;3482;298;124970;ich werde die schule erst dann endgültig verlassen wenn mir hier keiner mehr die treue hält;ich werde die schule erst dann endgültig verlassen wenn mir hier keiner mehr die treue hält;train;ich werde die schule erst dann endgültig verlassen wenn mir hier keiner mehr die treue hält
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (03481-03626).mp3;3481;3626;145;61023;wer immer in hogwarts um hilfe bittet;wer immer in hogwarts um hilfe bittet;train;wer immer in hogwarts um hilfe bittet
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (03625-03732).mp3;3625;3732;107;45140;wird sie auch bekommen;wird sie auch bekommen;train;wird sie auch bekommen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (03731-03866).mp3;3731;3866;135;56843;doch was nützten diese worte;doch was nützten diese worte;train;doch was nützten diese worte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (03870-04106).mp3;3870;4106;236;99057;wen sollten sie denn um hilfe rufen wenn alle andern genauso ratlos und verängstigt waren;wen sollten sie denn um hilfe rufen wenn alle andern genauso ratlos und verängstigt waren;train;wen sollten sie denn um hilfe rufen wenn alle andern genauso ratlos und verängstigt waren
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (04109-04396).mp3;4109;4396;287;120373;hagrids fingerzeig auf die spinnen war viel leichter zu verstehen das problem war nur;hagrids fingerzeig auf die spinnen war viel leichter zu verstehen das problem war nur;train;hagrids fingerzeig auf die spinnen war viel leichter zu verstehen das problem war nur
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (04395-04931).mp3;4395;4931;536;224863;das im schloss offenbar keine einzige spinne mehr übrig geblieben war der sie hätten folgen können wo immer harry auch hinging hielt er ausschau nach einer spinne und ron half ihm dabei wenn auch eher widerstrebend;dass im schloss offenbar keine einzige spinne mehr übrig geblieben war der sie hätten folgen können wo immer harry auch hinging hielt er ausschau nach einer spinne und ron half ihm dabei wenn auch eher widerstrebend;translate;dass im schloss offenbar keine einzige spinne mehr übrig geblieben war der sie hätten folgen können wo immer harry auch hinging hielt der ausschau nach einer spinne und ron half ihm dabei wenn auch eher widerstrebend
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (04933-05613).mp3;4933;5613;680;284631;natürlich störte sie das verbot allein umherzuwandern und die anderen gryffindors waren immer dabei wie eine scharafferde wurden sie von den leerern von klassenzimmer zu klassenzimmer geführt und die meisten schienen froh darüber zu sein doch harry fand es sehr lästig;natürlich störte sie das verbot allein umherzuwandern und die anderen gryffindors waren immer dabei wie eine schafherde wurden sie von den lehrern von klassenzimmer zu klassenzimmer geführt und die meisten schienen froh darüber zu sein doch harry fand es sehr lästig;train;natürlich störte sie das verbot allein umherzuwandern und die anderen gryffindors waren immer dabei wie eine schafherde wurden sie von den lehrern von klassenzimmer zu klassenzimmer geführt und die meisten schienen froh darüber zu sein doch harry fand es sehr lästig
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (05615-06472).mp3;5615;6472;844;353594;einer jedoch schien die stimmung aus angst und misstrauen von ganzem herzen zu genießen draco malfoy stolzierte in der schule herum als ob er gerade zum schulsprecher ernannt worden wäre worüber draco sich so freute wurde harry erst gut zwei wochen nach dumbledores und hagrids fortgang klar;einer jedoch schien die stimmung aus angst und misstrauen von ganzem herzen zu genießen draco malfoy stolzierte in der schule herum als ob er gerade zum schulsprecher ernannt worden wäre worüber draco sich so freute wurde harry erst gut zwei wochen nach dumbledores und hagrids fortgang klar;translate;einer jedoch schien die stimmung aus angst und misstrauen von ganzem herzen zu genießen draco malfoy stolzierte in der schule herum als ob er gerade zum schulsprecher ernannt worden wäre worüber draco sich so freute wurde harry erst gut zwei wochen nach dumbledores und hagrids fortgang klar
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (06471-06580).mp3;6471;6580;109;45976;im zaubertrankunterricht;im zaubertrankunterricht;train;im zaubertrankunterricht
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (06579-07088).mp3;6579;7088;509;213160;wo er eine reihe hinter malfoy saß hörte er ihn vor crabbe und goyle prahlen ich hab immer gewusst dass vater es schaffen wird dumbledore aus dem weg zu räumen sagte er ohne sich groß anzustrengen leise zu sprechen;wo er eine reihe hinter malfoy saß hörte er ihn vor crabbe und goyle prahlen ich hab immer gewusst dass vater es schaffen wird dumbledore aus dem weg zu räumen sagte er ohne sich groß anzustrengen leise zu sprechen;train;wo er eine reihe hinter malfoy saß hörte er ihn vor crabbe und goyle prahlen ich habe immer gewusst dass vater geschaffen wird dumbledore aus dem weg zu räumen sagte er ohne sich groß anzustrengen leise zu sprechen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (07096-07312).mp3;7096;7312;216;90698;hab euch ja gesagt seiner meinung nach ist dumbledore der schlechteste schulleiter den die schule je gehabt hat;hab euch ja gesagt seiner meinung nach ist dumbledore der schlechteste schulleiter den die schule je gehabt hat;train;habe euch ja gesagt seiner meinung nach ist dumbledore der schlechteste schulleiter den die schule je gehabt hat
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (07324-07721).mp3;7324;7721;397;166348;vielleicht kriegen wir jetzt einen anständigen rektor jemand der gar nicht will dass die kammer des schreckens geschlossen wird mcgonagall wird nich lange bleiben sie ist ja nur eingesprungen;vielleicht kriegen wir jetzt einen anständigen rektor jemand der gar nicht will dass die kammer des schreckens geschlossen wird mcgonagall wird nicht lange bleiben sie ist nur eingesprungen;train;vielleicht kriegen wir jetzt einen anständigen rektor jemand der gar nicht will dass die kammer des schreckens geschlossen wird mcgonagall wird nicht lange bleiben sie ist ja nur eingesprungen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (07720-07973).mp3;7720;7973;247;104073;snape rauschte an harry vorbei ohne ein wort über hermines leerem platz und kessel zu verlieren;snape rauschte an harry vorbei ohne ein wort über hermines leeren platz und kessel zu verlieren;translate;snape rauschte an harry vorbei ohne ein wort über hermines leeren platz und kessel zu verlieren
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (08003-08107).mp3;8003;8107;105;44723;sir sagte malfoy laut;sir sagte malfoy laut;translate;sir sagte malfoy laut
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (08108-08315).mp3;8108;8315;201;84847;sir warum bewerben sie sich nicht um das amt des schulleiters;sir warum bewerben sie sich nicht um das amt des schulleiters;translate;sir warum bewerben sie sich nicht um das amt des schulleiters
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (08334-08833).mp3;8334;8833;499;208980;schon gut malfoy sagte snape auch wenn er ein dünnlippiges lächeln nicht unterdrücken konnte professor dumbledore ist von den schulräten nur beurlaubt worden;schon gut malfoy sagte snape auch wenn er ein dünnlippiges lächeln nicht unterdrücken konnte professor dumbledore ist von den schulräten nur beurlaubt worden;train;schon gut malfoy sagte snape auch wenn er ein dünnlippiges lächeln nicht unterdrücken konnte professor dumbledore ist von den schulräten nur beurlaubt worden
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (08863-08940).mp3;8863;8940;77;32601;ich würde sagen;ich würde sagen;train;ich würde sagen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (08954-09065).mp3;8954;9065;111;46812;er wird schon bald wieder bei uns sein;er wird schon bald wieder bei uns sein;train;er wird schon bald wieder bei uns sein
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (09072-09555).mp3;9072;9555;483;202293;ja schon sagte malfoy hämisch grinsend ich bin mir aber sicher mein vater würde für sie stimmen sir wenn sie sich um die stelle bewerben ich jedenfalls werde vater sagen dass sie der beste lehrer an der schule sind sir;ja schon sagte malfoy hämisch grinsend ich bin mir aber sicher mein vater würde für sie stimmen sir wenn sie sich um die stelle bewerben ich jedenfalles werde vater sagen dass sie der beste lehrer an der schule sind sir;train;ja schon sagte malfoy hämisch grinsend ich bin mir aber sicher mein vater würde für sie stimmen sir wenn sie sich um die stelle bewerben ich jedenfalls werder vater sagen dass sie der beste lehrer an der schule sind sir
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (09589-09962).mp3;9589;9962;373;156317;mit einem gekünstelten lächeln rauschte snape davon glücklicherweise bemerkte er seamus finnigan nicht der so tat als erbreche er sich in seinen kessel;mit einem gekünstelten lächeln rauschte snape davon glücklicherweise bemerkte er seamus finnigan nicht der so tat als erbreche er sich in seinen kessel;train;mit einem gekünstelten lächeln rauschte snape davon glücklicherweise bemerkte er seamus finnigan nicht der sotat als erbreche er sich in seinen kessel
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (09961-10350).mp3;9961;10350;389;163005;es überrascht mich doch dass die schlammblüter inzwischen nicht alle die koffer gepackt haben fuhr malfoy fort wette fünf galleonen dass der nächste stirbt;es überrascht mich doch dass die schlammblüter inzwischen nicht alle die koffer gepackt haben fuhr malfoy fort wette fünf galleonen dass der nächste stirbt;train;es überrascht mich doch dass die schlammblüter inzwischen nicht alle die koffer gepackt haben fuhr malfoy fort wette fünf galleonen dass der nächste stirbt
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (10358-10449).mp3;10358;10449;91;38453;schade dass es nicht die granger war;schade dass es nicht die granger war;train;schade dass es nicht die granger war
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (10456-10581).mp3;10456;10581;125;53082;in diesem moment läutete die glocke;in diesem moment läutete die glocke;translate;in diesem moment läutete die glocke
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (10588-10653).mp3;10588;10653;65;27586;und das war ein glück;und das war ein glück;train;und das war ein glück
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (10656-11076).mp3;10656;11076;420;175961;denn bei malfoys letzten worten war ron aufgesprungen und weil jetzt alle hastig ihre taschen und bücher zusammenkramten fiel nicht weiter auf dass er sich auf malfoy stürzen wollte;denn bei malfoys letzten worten war ron aufgesprungen und weil jetzt alle hastig ihre taschen und bücher zusammenkramten fiel nicht weiter auf dass er sich auf malfoy stürzen wollte;train;denn bei malfoys letzten worten war ron aufgesprungen und weil jetzt alle hastig ihre taschen und bücher zusammenkramten fiel nicht weiter auf dass er sich auf malfoy stürzen wollte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (11104-11200).mp3;11104;11200;92;39289;lass mich zu dem kerl knurrte ron;lasst mich zu dem kerl knurrte ron;translate;lass mich zu dem kerl knurrte ron
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (11214-11859).mp3;11214;11859;645;270002;harry und dean hielten ihn an den armen fest isst mir gar ich brauch meinen zauberstab nicht ich spring ihn mit meinen bloßen händen um beeilung ich muss euch zu kräuterkunde bringen bellte snape über die köpfe der schüler hinweg und sie marschierten in zweier reihen los;harry und dean hielten ihn an den armen fest ist mir egal ich brauch meinen zauberstab nicht ich bring ihn mit meinen bloßen händen um beeilung ich muss euch zu kräuterkunde bringen bellte snape über die köpfe der schüler hinweg und sie marschierten in zweierreihen los;train;harry und dean hielten ihn an den armen fest ist mir egal ich brauch meinen zauberstab nicht ich springe ihn mit meinen bloßen händen um beeilung ich muss euch zu kräuterkunde bringen bellte snape über die köpfe der schüler hinweg und sie marschierten in zweier reihen los
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (11858-12145).mp3;11858;12145;287;120373;harry und dean bildeten die nachhut und schleppten ron der sich immer noch losreißen wollte hinter sich her;harry und dean bildeten die nachhut und schleppten ron der sich immer noch losreißen wollte hinter sich her;train;harry und dean bildeten die nachhut und schleppten ron der sich immer noch losreißen wollte hinter sich her
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;099_Rowling_HP_Kammer.mp3;099_Rowling_HP_Kammer (12147-12493).mp3;12147;12493;346;145032;erst als snape am schlossputal zurückgeblieben war und sie durch das gemüsefeld hinüber zu den gewächshäusern ging konnten sie ihn loslassen;erst als snape am schlossportal zurückgeblieben war und sie durch das gemüsefeld hinüber zu den gewächshäusern gingen konnten sie ihn loslassen;train;erst als snape am schlossportal zurückgeblieben war und sie durch das gemüsefeld hinüber zu den gewächshäusern gingen konnten sie ihn loslassen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (00004-00123).mp3;4;123;119;50156;in kräuterkunde herrschte gedrückte stimmung;in kräuterkunde herrschte gedrückte stimmung;train;in kräuterkunde herrschte gedrückte stimmung
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (00133-00240).mp3;133;240;107;45140;jetzt fehlten schon zwei von ihnen;jetzt fehlten schon zwei von ihnen;train;jetzt fehlten schon zwei von ihnen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (00239-00334).mp3;239;334;95;40125;justin und hermine;justin und hermine;train;justin und hermine
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (00390-00810).mp3;390;810;420;175961;professor sprout gab ihnen die aufgabe die abessinischen schrumpelfeigenbäume zu beschneiden harry ging mit einem arm voll verdorrter stiele hinüber zum komposthaufen;professor sprout gab ihnen die aufgabe die abessinischen schrumpelfeigenbäume zu beschneiden harry ging mit einem arm voll verdorrter stiele hinüber zum komposthaufen;train;professor sprout gab ihnen die aufgabe die abessinischen schrumpelfeigenbäume zu beschneiden harry ging mit einem arm voll verdorrter stiele hinüber zum komposthaufen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (00809-00970).mp3;809;970;161;67710;dort stand ernie magmilllan und suchte seinen blick;dort stand ernie macmillan und suchte seinen blick;train;dort stand ernie macmillian und suchte seinen blick
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (00982-01329).mp3;982;1329;318;133747;ernie holte tief luft und sagte sehr förnig ich wollte dir nur sagen harry dass es mir leidtut dass ich dich verdächtigt habe;ernie holte tief luft und sagte sehr förmlich ich wollte dir nur sagen harry dass es mir leidtut dass ich dich verdächtigt habe;translate;ernie holte tief luft und sagte sehr förmlich ich wollte dir nur sagen harry dass es mir leid tut dass ich dich verdächtigt habe
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (01338-01590).mp3;1338;1590;252;105744;ich weiß du würdest niemals hermine granger angreifen und ich entschuldige mich für all das zeug das ich gesagt habe;ich weiß du würdest niemals hermine granger angreifen und ich entschuldige mich für all das zeug das ich gesagt habe;train;ich weiß du würdest niemals hermine granger angreifen und ich entschuldige mich für all das zeug das ich gesagt habe
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (01589-01809).mp3;1589;1809;219;92370;wir sitzen jetzt ja alle imselben boot und na ja;wir sitzen jetzt alle im selben boot und na ja;translate;wir sitzen jetzt  alle im selben boot und na ja
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (01808-01980).mp3;1808;1980;172;72307;er streckte seine plumpe hand aus und harry schüttelte sie;er streckte seine plumpe hand aus und harry schüttelte sie;train;er streckte seine plumpe hand aus und harry schüttelte sie
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (01983-02459).mp3;1983;2459;464;194770;ernie und seine freundin hannah arbeiteten am selben schrumpbüfeigenbaum und kamen zu harry und ron herüber dieser typ drago malfoy sagte ernie;ernie und seine freundin hannah arbeiteten zufällig am selben schrumpelfeigenbaum dieser typ draco malfoy sagte ernie;translate;ernie und seine freundin hannah arbeiteten am selben schrumpelfeigenbaum und kamen zu harry und ron herüber dieser typ draco malfoy sagte ernie
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (02458-02571).mp3;2458;2571;113;47648;während er vertrocknete stiele abknickte;während er vertrocknete stiele abknickte;train;während er vertrocknete stiele abknickte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (02575-02840).mp3;2575;2840;258;108671;dar scheint sich über die ganze geschichte riesig zu freuen wisst ihr ich glaube er könnte te albus slytherins sein;der scheint sich über die ganze geschichte riesig zu freuen wisst ihr ich glaube er könnte der erbe slytherins sein;translate;der scheint sich über die ganze geschichte riesig zu freuen wisst ihr ich glaube er könnte der erbe slytherins sein
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (02842-03087).mp3;2842;3087;245;102818;das ist schlau von dir sagte ron der ernie offenbar nicht so bereitwillig verziehen hatte wie harry;das ist schlau von dir sagte ron der ernie offenbar nicht so bereitwillig verziehen hatte wie harry;train;das ist schlau von dir sagte ron der ernie offenbar nicht so bereitwillig verziehen hatte wie harry
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (03096-03490).mp3;3096;3490;394;165094;glaubst du es ist malfoy harry fragte ernie nein sagte harry so bestimmt dass ernie und hannah ihn verdutzt anstarrten;glaubst du es ist malfoy harry fragte ernie nein sagte harry so bestimmt dass ernie und hannah ihn verdutzt anstarrten;train;glaubst du es ist malfoy harry fragte ernie nein sagte harry so bestimmt dass ernie und hannah ihn verdutzt anstarrten
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (03531-03965).mp3;3531;3965;434;181813;eine sekunde später bemerkte harry etwas das ihn zwang ron mit seiner gartenschere eins über die hände zu geben au was soll harry deutete auf den boden ein paar meter vor ihnen;eine sekunde später bemerkte harry etwas das ihn zwang ron mit seiner gartenschere eins über die hände zu geben au was soll harry deutete auf den boden ein paar meter vor ihnen;train;eine sekunde später bemerkte harry etwas das ihn zwang ron mit seiner gartenschere eins über die hände zu geben au was soll harry deutete auf den boden ein paar meter vor ihnen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (03976-04689).mp3;3976;4689;676;285050;n mehrerer große spinnen krappelten über die erde oh ja sagte ron und versuchte vergeblich eine erfreute miene aufzusetzen aber wir können ihnen jetzt nicht folgen  ernie und hannah hörten ihnen neugierig zu;mehrere große spinnen krabbelten über die erde o ja sagte ron und versuchte vergeblich eine erfreute miene aufzusetzen aber wir können ihnen jetzt nicht folgen  ernie und hannah hörten ihnen neugierig zu;translate;mehrere große spinnen krabbelten über die erde oh ja sagte ron und versuchte vergeblich eine erfreute miene aufzusetzen aber wir können ihnen jetzt nicht folgen ernie und hannah hörten ihnen neugierig zu
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;100_Rowling_HP_Kammer.mp3;100_Rowling_HP_Kammer (04704-04835).mp3;4704;4835;131;55171;harry sah den flüchtenen spinnen nach;harry sah den flüchtenden spinnen nach;train;harry sah den flüchtenden spinnen nach
